"시점","월별(1)","발전원별(1)",발전원별(2),발전원별(3),데이터
"2019","9월","타사",기력,유연탄,479671
"2019","9월","타사",복합화력,소계,5430012
"2019","9월","타사",신재생,소계,1824953
"2019","9월","타사",집단,소계,2911909
"2019","9월","타사",기타,소계,12115
"2019","9월","사업자(종합)",소계,소계,44338345
"2019","9월","사업자(종합)",수력,소계,565558
"2019","9월","사업자(종합)",수력,일반,211504
"2019","9월","사업자(종합)",수력,양수,299648
"2019","9월","사업자(종합)",수력,소수력,54406
"2019","9월","사업자(종합)",기력,소계,20024268
"2019","9월","사업자(종합)",기력,무연탄,183396
"2019","9월","사업자(종합)",기력,유연탄,19820067
"2019","9월","사업자(종합)",기력,중유,20805
"2019","9월","사업자(종합)",복합화력,소계,7889988
"2019","9월","사업자(종합)",원자력,소계,10320798
"2019","9월","사업자(종합)",신재생,소계,2418745
"2019","9월","사업자(종합)",집단,소계,3067914
"2019","9월","사업자(종합)",내연력,소계,38959
"2019","9월","사업자(종합)",기타,소계,12115
"2019","9월","상용자가",한전구입,소계,123962
"2019","9월","총발전량",사업자+한전구입,소계,44462306
"2019","10월","한전 및 자회사",소계,소계,32956456
"2019","10월","한전 및 자회사",수력,소계,352080
"2019","10월","한전 및 자회사",수력,일반,43887
"2019","10월","한전 및 자회사",수력,양수,290872
"2019","10월","한전 및 자회사",수력,소수력,17320
"2019","10월","한전 및 자회사",기력,소계,18758148
"2019","10월","한전 및 자회사",기력,무연탄,136103
"2019","10월","한전 및 자회사",기력,유연탄,18502154
"2019","10월","한전 및 자회사",기력,중유,119892
"2019","10월","한전 및 자회사",복합화력,소계,2374266
"2019","10월","한전 및 자회사",원자력,소계,10599853
"2019","10월","한전 및 자회사",신재생,소계,561000
"2019","10월","한전 및 자회사",집단,소계,224930
"2019","10월","한전 및 자회사",내연력,소계,86178
"2019","10월","타사",소계,소계,11541746
"2019","10월","타사",수력,소계,194159
"2019","10월","타사",수력,일반,161340
"2019","10월","타사",수력,소수력,32819
"2019","10월","타사",기력,유연탄,370666
"2019","10월","타사",복합화력,소계,5482283
"2019","10월","타사",신재생,소계,1662097
"2019","10월","타사",집단,소계,3365385
"2019","10월","타사",기타,소계,467156
"2019","10월","사업자(종합)",소계,소계,44498202
"2019","10월","사업자(종합)",수력,소계,546239
"2019","10월","사업자(종합)",수력,일반,205227
"2019","10월","사업자(종합)",수력,양수,290872
"2019","10월","사업자(종합)",수력,소수력,50140
"2019","10월","사업자(종합)",기력,소계,19128814
"2019","10월","사업자(종합)",기력,무연탄,136103
"2019","10월","사업자(종합)",기력,유연탄,18872820
"2019","10월","사업자(종합)",기력,중유,119892
"2019","10월","사업자(종합)",복합화력,소계,7856549
"2019","10월","사업자(종합)",원자력,소계,10599853
"2019","10월","사업자(종합)",신재생,소계,2223097
"2019","10월","사업자(종합)",집단,소계,3590316
"2019","10월","사업자(종합)",내연력,소계,86178
"2019","10월","사업자(종합)",기타,소계,467156
"2019","10월","상용자가",한전구입,소계,131402
"2019","10월","총발전량",사업자+한전구입,소계,44629604
"2019","11월","한전 및 자회사",소계,소계,32100227
"2019","11월","한전 및 자회사",수력,소계,337383
"2019","11월","한전 및 자회사",수력,일반,55911
"2019","11월","한전 및 자회사",수력,양수,267086
"2019","11월","한전 및 자회사",수력,소수력,14386
"2019","11월","한전 및 자회사",기력,소계,17642258
"2019","11월","한전 및 자회사",기력,무연탄,171733
"2019","11월","한전 및 자회사",기력,유연탄,17448178
"2019","11월","한전 및 자회사",기력,중유,22348
"2019","11월","한전 및 자회사",복합화력,소계,3121926
"2019","11월","한전 및 자회사",원자력,소계,10227944
"2019","11월","한전 및 자회사",신재생,소계,431695
"2019","11월","한전 및 자회사",집단,소계,277508
"2019","11월","한전 및 자회사",내연력,소계,61513
"2019","11월","타사",소계,소계,12886605
"2019","11월","타사",수력,소계,113983
"2019","11월","타사",수력,일반,88609
"2019","11월","타사",수력,소수력,25374
"2019","11월","타사",기력,유연탄,524573
"2019","11월","타사",복합화력,소계,6601702
"2019","11월","타사",신재생,소계,1521949
"2019","11월","타사",집단,소계,3677433
"2019","11월","타사",기타,소계,446965
"2019","11월","사업자(종합)",소계,소계,44986832
"2019","11월","사업자(종합)",수력,소계,451366
"2019","11월","사업자(종합)",수력,일반,144520
"2019","11월","사업자(종합)",수력,양수,267086
"2019","11월","사업자(종합)",수력,소수력,39760
"2019","11월","사업자(종합)",기력,소계,18166831
"2019","11월","사업자(종합)",기력,무연탄,171733
"2019","11월","사업자(종합)",기력,유연탄,17972750
"2019","11월","사업자(종합)",기력,중유,22348
"2019","11월","사업자(종합)",복합화력,소계,9723628
"2019","11월","사업자(종합)",원자력,소계,10227944
"2019","11월","사업자(종합)",신재생,소계,1953644
"2019","11월","사업자(종합)",집단,소계,3954941
"2019","11월","사업자(종합)",내연력,소계,61513
"2019","11월","사업자(종합)",기타,소계,446965
"2019","11월","상용자가",한전구입,소계,177891
"2019","11월","총발전량",사업자+한전구입,소계,45164724
"2019","12월","한전 및 자회사",소계,소계,34553168
"2019","12월","한전 및 자회사",수력,소계,376008
"2019","12월","한전 및 자회사",수력,일반,59933
"2019","12월","한전 및 자회사",수력,양수,301124
"2019","12월","한전 및 자회사",수력,소수력,14952
"2019","12월","한전 및 자회사",기력,소계,17833411
"2019","12월","한전 및 자회사",기력,무연탄,209885
"2019","12월","한전 및 자회사",기력,유연탄,17141507
"2019","12월","한전 및 자회사",기력,중유,482019
"2019","12월","한전 및 자회사",복합화력,소계,4331239
"2019","12월","한전 및 자회사",원자력,소계,11059168
"2019","12월","한전 및 자회사",신재생,소계,560325
"2019","12월","한전 및 자회사",집단,소계,358033
"2019","12월","한전 및 자회사",내연력,소계,34984
"2019","12월","타사",소계,소계,15566306
"2019","12월","타사",수력,소계,123546
"2019","12월","타사",수력,일반,95307
"2019","12월","타사",수력,소수력,28239
"2019","12월","타사",기력,유연탄,763282
"2019","12월","타사",복합화력,소계,7930440
"2019","12월","타사",신재생,소계,1533110
"2019","12월","타사",집단,소계,4845232
"2019","12월","타사",기타,소계,370696
"2019","12월","사업자(종합)",소계,소계,50119474
"2019","12월","사업자(종합)",수력,소계,499554
"2019","12월","사업자(종합)",수력,일반,155240
"2019","12월","사업자(종합)",수력,양수,301124
"2019","12월","사업자(종합)",수력,소수력,43190
"2019","12월","사업자(종합)",기력,소계,18596693
"2019","12월","사업자(종합)",기력,무연탄,209885
"2019","12월","사업자(종합)",기력,유연탄,17904789
"2019","12월","사업자(종합)",기력,중유,482019
"2019","12월","사업자(종합)",복합화력,소계,12261679
"2019","12월","사업자(종합)",원자력,소계,11059168
"2019","12월","사업자(종합)",신재생,소계,2093435
"2019","12월","사업자(종합)",집단,소계,5203266
"2019","12월","사업자(종합)",내연력,소계,34984
"2019","12월","사업자(종합)",기타,소계,370696
"2019","12월","상용자가",한전구입,소계,163966
"2019","12월","총발전량",사업자+한전구입,소계,50283440
"2020","합계","한전 및 자회사",소계,소계,394522245
"2020","합계","한전 및 자회사",수력,소계,4501624
"2020","합계","한전 및 자회사",수력,일반,1075634
"2020","합계","한전 및 자회사",수력,양수,3271019
"2020","합계","한전 및 자회사",수력,소수력,154971
"2020","합계","한전 및 자회사",기력,소계,180898793
"2020","합계","한전 및 자회사",기력,무연탄,2094210
"2020","합계","한전 및 자회사",기력,유연탄,176714012
"2020","합계","한전 및 자회사",기력,중유,1503944
"2020","합계","한전 및 자회사",기력,LNG,586627
"2020","합계","한전 및 자회사",복합화력,소계,38033491
"2020","합계","한전 및 자회사",원자력,소계,160183721
"2020","합계","한전 및 자회사",신재생,소계,7016146
"2020","합계","한전 및 자회사",집단,소계,3412958
"2020","합계","한전 및 자회사",내연력,소계,404673
"2020","합계","한전 및 자회사",기타,소계,70839
"2020","합계","타사",소계,소계,155963475
"2020","합계","타사",수력,소계,2646625
"2020","합계","타사",수력,일반,2130346
"2020","합계","타사",수력,소수력,516280
"2020","합계","타사",기력,유연탄,8527220
"2020","합계","타사",복합화력,소계,73725754
"2020","합계","타사",신재생,소계,24040363
"2020","합계","타사",집단,소계,42154306
"2020","합계","타사",기타,소계,4869207
"2020","합계","사업자(종합)",소계,소계,550485720
"2020","합계","사업자(종합)",수력,소계,7148249
"2020","합계","사업자(종합)",수력,일반,3205979
"2020","합계","사업자(종합)",수력,양수,3271019
"2020","합계","사업자(종합)",수력,소수력,671251
"2020","합계","사업자(종합)",기력,소계,189426013
"2020","합계","사업자(종합)",기력,무연탄,2094210
"2020","합계","사업자(종합)",기력,유연탄,185241232
"2020","합계","사업자(종합)",기력,중유,1503944
"2020","합계","사업자(종합)",기력,LNG,586627
"2020","합계","사업자(종합)",복합화력,소계,111759245
"2020","합계","사업자(종합)",원자력,소계,160183721
"2020","합계","사업자(종합)",신재생,소계,31056508
"2020","합계","사업자(종합)",집단,소계,45567264
"2020","합계","사업자(종합)",내연력,소계,404673
"2020","합계","사업자(종합)",기타,소계,4940046
"2020","합계","상용자가",한전구입,소계,1676440
"2020","합계","총발전량",사업자+한전구입,소계,552162160
"2020","1월","한전 및 자회사",소계,소계,34737992
"2020","1월","한전 및 자회사",수력,소계,401921
"2020","1월","한전 및 자회사",수력,일반,74252
"2020","1월","한전 및 자회사",수력,양수,312844
"2020","1월","한전 및 자회사",수력,소수력,14825
"2020","1월","한전 및 자회사",기력,소계,17015148
"2020","1월","한전 및 자회사",기력,무연탄,229679
"2020","1월","한전 및 자회사",기력,유연탄,16608437
"2020","1월","한전 및 자회사",기력,중유,23371
"2020","1월","한전 및 자회사",기력,LNG,153661
"2020","1월","한전 및 자회사",복합화력,소계,4463940
"2020","1월","한전 및 자회사",원자력,소계,11898121
"2020","1월","한전 및 자회사",신재생,소계,575236
"2020","1월","한전 및 자회사",집단,소계,350299
"2020","1월","한전 및 자회사",내연력,소계,25877
"2020","1월","한전 및 자회사",기타,소계,7451
"2020","1월","타사",소계,소계,14950305
"2020","1월","타사",수력,소계,136604
"2020","1월","타사",수력,일반,95785
"2020","1월","타사",수력,소수력,40819
"2020","1월","타사",기력,유연탄,802767
"2020","1월","타사",복합화력,소계,7247275
"2020","1월","타사",신재생,소계,1401991
"2020","1월","타사",집단,소계,4872695
"2020","1월","타사",기타,소계,488974
"2020","1월","사업자(종합)",소계,소계,49688298
"2020","1월","사업자(종합)",수력,소계,538526
"2020","1월","사업자(종합)",수력,일반,170037
"2020","1월","사업자(종합)",수력,양수,312844
"2020","1월","사업자(종합)",수력,소수력,55645
"2020","1월","사업자(종합)",기력,소계,17817915
"2020","1월","사업자(종합)",기력,무연탄,229679
"2020","1월","사업자(종합)",기력,유연탄,17411203
"2020","1월","사업자(종합)",기력,중유,23371
"2020","1월","사업자(종합)",기력,LNG,153661
"2020","1월","사업자(종합)",복합화력,소계,11711215
"2020","1월","사업자(종합)",원자력,소계,11898121
"2020","1월","사업자(종합)",신재생,소계,1977227
"2020","1월","사업자(종합)",집단,소계,5222994
"2020","1월","사업자(종합)",내연력,소계,25877
